DIST COUNTY AREA TOTAL DEM REP OTHER
NA Broward "0149 H001" 0 0 0 2119
NA Broward "0150 H002" 0 0 0 827
NA Broward "0151 H003" 0 0 0 2620
NA Broward "0152 H004" 0 0 0 1060
NA Broward "0153 H005" 0 0 0 2310
NA Broward "0154 H006" 0 0 0 1482
NA Broward "0155 H007" 0 0 0 1744
NA Broward "0156 H008" 0 0 0 1376
NA Broward "0157 H009" 0 0 0 801
NA Broward "0158 H010" 0 0 0 242
NA Broward "0159 H011" 0 0 0 2135
NA Broward "0160 J001" 0 0 0 1344
NA Broward "0161 J002" 0 0 0 1472
NA Broward "0162 J003" 0 0 0 1495
NA Broward "0163 J004" 0 0 0 1769
NA Broward "0164 J005" 0 0 0 1523
NA Broward "0165 J006" 0 0 0 603
NA Broward "0166 J007" 0 0 0 1710
NA Broward "0167 J008" 0 0 0 393
NA Broward "0168 J009" 0 0 0 1372
NA Broward "0169 J010" 0 0 0 1359
NA Broward "0170 J011" 0 0 0 2613
NA Broward "0171 J012" 0 0 0 3889
NA Broward "0172 J013" 0 0 0 1776
NA Broward "0173 J014" 0 0 0 1589
NA Broward "0174 J015" 0 0 0 1519
NA Broward "0175 J016" 0 0 0 611
NA Broward "0176 J017" 0 0 0 1482
NA Broward "0177 J018" 0 0 0 1771
NA Broward "0178 J019" 0 0 0 3148
NA Broward "0179 J020" 0 0 0 1370
NA Broward "0180 J021" 0 0 0 2063
NA Broward "0181 J022" 0 0 0 1737
NA Broward "0182 J023" 0 0 0 1271
NA Broward "0183 J024" 0 0 0 966
NA Broward "0184 K001" 0 0 0 1084
NA Broward "0185 K002" 0 0 0 1290
NA Broward "0186 K003" 0 0 0 2225
NA Broward "0187 K004" 0 0 0 1589
NA Broward "0188 K005" 0 0 0 1169
NA Broward "0189 K006" 0 0 0 1399
NA Broward "0190 K007" 0 0 0 1417
NA Broward "0191 K008" 0 0 0 1255
NA Broward "0192 K009" 0 0 0 1438
NA Broward "0193 K010" 0 0 0 523
NA Broward "0194 K011" 0 0 0 1384
NA Broward "0195 L001" 0 0 0 3927
NA Broward "0196 L002" 0 0 0 988
NA Broward "0197 L003" 0 0 0 981
NA Broward "0198 L004" 0 0 0 3816
NA Broward "0199 L005" 0 0 0 1293
NA Broward "0200 L006" 0 0 0 2607
NA Broward "0201 L007" 0 0 0 968
NA Broward "0202 L008" 0 0 0 1618
NA Broward "0203 L009" 0 0 0 1715
NA Broward "0204 L010" 0 0 0 3696
NA Broward "0205 L011" 0 0 0 996
NA Broward "0206 L012" 0 0 0 1039
NA Broward "0207 L013" 0 0 0 2981
NA Broward "0208 L014" 0 0 0 926
NA Broward "0209 L015" 0 0 0 704
NA Broward "0210 L016" 0 0 0 1189
NA Broward "0211 L017" 0 0 0 763
NA Broward "0212 L018" 0 0 0 1181
NA Broward "0213 L019" 0 0 0 472
NA Broward "0214 M001" 0 0 0 1785
NA Broward "0215 M002" 0 0 0 2163
NA Broward "0216 M003" 0 0 0 2440
NA Broward "0217 M004" 0 0 0 1168
NA Broward "0218 M005" 0 0 0 1400
NA Broward "0219 M006" 0 0 0 841
NA Broward "0220 M007" 0 0 0 890
NA Broward "0221 M008" 0 0 0 1361
NA Broward "0222 M009" 0 0 0 1800
NA Broward "0223 M010" 0 0 0 911
NA Broward "0224 M011" 0 0 0 834
NA Broward "0225 M012" 0 0 0 2004
NA Broward "0226 M013" 0 0 0 1249
NA Broward "0227 M014" 0 0 0 1859
NA Broward "0228 M015" 0 0 0 1815
NA Broward "0229 M016" 0 0 0 550
NA Broward "0230 M017" 0 0 0 795
NA Broward "0231 M018" 0 0 0 862
NA Broward "0232 M019" 0 0 0 1106
NA Broward "0233 M020" 0 0 0 2407
NA Broward "0234 M021" 0 0 0 1022
NA Broward "0235 M022" 0 0 0 2603
NA Broward "0236 M023" 0 0 0 1973
NA Broward "0237 M024" 0 0 0 1254
NA Broward "0238 M025" 0 0 0 2834
NA Broward "0239 M026" 0 0 0 1962
NA Broward "0240 M027" 0 0 0 805
NA Broward "0241 M028" 0 0 0 1625
NA Broward "0242 M029" 0 0 0 1570
NA Broward "0243 M030" 0 0 0 3263
NA Broward "0244 M031" 0 0 0 746
NA Broward "0245 M032" 0 0 0 1067
NA Broward "0246 N001" 0 0 0 1693
NA Broward "0247 N002" 0 0 0 1590
NA Broward "0248 N003" 0 0 0 1067
NA Broward "0249 N004" 0 0 0 2347
NA Broward "0250 N005" 0 0 0 677
NA Broward "0251 N006" 0 0 0 1750
NA Broward "0252 N007" 0 0 0 1552
NA Broward "0253 N008" 0 0 0 2612
NA Broward "0254 N009" 0 0 0 1020
NA Broward "0255 N010" 0 0 0 1400
NA Broward "0256 N011" 0 0 0 1245
NA Broward "0257 N012" 0 0 0 1430
NA Broward "0258 N013" 0 0 0 1141
NA Broward "0259 N014" 0 0 0 2208
NA Broward "0260 N015" 0 0 0 3191
NA Broward "0261 N016" 0 0 0 1598
NA Broward "0262 N017" 0 0 0 1646
NA Broward "0263 N018" 0 0 0 2009
NA Broward "0264 N019" 0 0 0 1095
NA Broward "0265 N020" 0 0 0 1768
NA Broward "0266 N021" 0 0 0 1687
NA Broward "0267 N022" 0 0 0 3245
NA Broward "0268 N023" 0 0 0 2340
NA Broward "0269 N024" 0 0 0 1670
NA Broward "0270 N025" 0 0 0 2783
NA Broward "0271 N026" 0 0 0 1930
NA Broward "0272 N027" 0 0 0 462
NA Broward "0273 N028" 0 0 0 1596
NA Broward "0274 N029" 0 0 0 2447
NA Broward "0275 P001" 0 0 0 1369
NA Broward "0276 P002" 0 0 0 1213
NA Broward "0277 P003" 0 0 0 1903
NA Broward "0278 P004" 0 0 0 1229
NA Broward "0279 P005" 0 0 0 1005
NA Broward "0280 P006" 0 0 0 961
NA Broward "0281 Q010" 0 0 0 1390
NA Broward "0282 Q020" 0 0 0 399
NA Broward "0283 Q030" 0 0 0 2381
NA Broward "0284 Q031" 0 0 0 2056
NA Broward "0285 Q040" 0 0 0 3042
NA Broward "0286 Q041" 0 0 0 3318
NA Broward "0287 Q042" 0 0 0 1235
NA Broward "0288 Q043" 0 0 0 1889
NA Broward "0289 Q044" 0 0 0 9440
NA Broward "0290 Q045" 0 0 0 1421
NA Broward "0291 Q050" 0 0 0 1345
NA Broward "0292 Q051" 0 0 0 533
NA Broward "0293 Q060" 0 0 0 3544
NA Broward "0294 Q061" 0 0 0 3880
NA Broward "0295 Q062" 0 0 0 2737
NA Broward "0296 Q063" 0 0 0 1230
NA Broward "0297 Q064" 0 0 0 1879
NA Broward "0298 Q065" 0 0 0 5332
NA Broward "0299 Q066" 0 0 0 1866
NA Broward "0300 Q067" 0 0 0 2369
NA Broward "0301 Q068" 0 0 0 2175
NA Broward "0302 Q069" 0 0 0 1924
NA Broward "0303 Q070" 0 0 0 3441
NA Broward "0304 Q071" 0 0 0 2497
NA Broward "0305 Q072" 0 0 0 2092
NA Broward "0306 Q080" 0 0 0 2347
NA Broward "0307 Q081" 0 0 0 1365
NA Broward "0308 Q082" 0 0 0 1423
NA Broward "0309 Q083" 0 0 0 1566
NA Broward "0310 Q090" 0 0 0 1401
NA Broward "0311 Q091" 0 0 0 3611
NA Broward "0312 R001" 0 0 0 2043
NA Broward "0313 R002" 0 0 0 2281
NA Broward "0314 R003" 0 0 0 1170
NA Broward "0315 R004" 0 0 0 1713
NA Broward "0316 R005" 0 0 0 978
NA Broward "0317 R006" 0 0 0 878
NA Broward "0318 R007" 0 0 0 1159
NA Broward "0319 R008" 0 0 0 1180
NA Broward "0320 R009" 0 0 0 1507
NA Broward "0321 R010" 0 0 0 1085
NA Broward "0322 R011" 0 0 0 1320
NA Broward "0323 R012" 0 0 0 1422
NA Broward "0324 R013" 0 0 0 3368
NA Broward "0325 R014" 0 0 0 1365
NA Broward "0326 R015" 0 0 0 2977
NA Broward "0327 R016" 0 0 0 1587
NA Broward "0328 R017" 0 0 0 450
NA Broward "0329 R018" 0 0 0 2010
NA Broward "0330 R019" 0 0 0 1271
NA Broward "0331 R020" 0 0 0 869
NA Broward "0332 R021" 0 0 0 1539
NA Broward "0333 R022" 0 0 0 1111
NA Broward "0334 R023" 0 0 0 1055
NA Broward "0335 R024" 0 0 0 841
NA Broward "0336 R025" 0 0 0 1592
NA Broward "0337 R026" 0 0 0 1308
NA Broward "0338 R027" 0 0 0 1360
NA Broward "0339 R028" 0 0 0 1378
NA Broward "0340 R029" 0 0 0 887
NA Broward "0341 R030" 0 0 0 1571
NA Broward "0342 R031" 0 0 0 1383
NA Broward "0343 R032" 0 0 0 4186
NA Broward "0344 R033" 0 0 0 1517
NA Broward "0345 R034" 0 0 0 2637
NA Broward "0346 R035" 0 0 0 1284
NA Broward "0347 R036" 0 0 0 1243
NA Broward "0348 R037" 0 0 0 1218
NA Broward "0349 R038" 0 0 0 476
NA Broward "0350 R039" 0 0 0 1728
NA Broward "0351 R040" 0 0 0 3473
NA Broward "0352 R041" 0 0 0 1217
NA Broward "0353 R042" 0 0 0 745
NA Broward "0354 R043" 0 0 0 1836
NA Broward "0355 R044" 0 0 0 235
NA Broward "0356 R045" 0 0 0 1264
NA Broward "0357 R046" 0 0 0 2317
NA Broward "0358 R047" 0 0 0 1559
NA Broward "0359 R048" 0 0 0 1247
NA Broward "0360 R049" 0 0 0 1471
NA Broward "0361 R050" 0 0 0 1329
NA Broward "0362 R051" 0 0 0 905
NA Broward "0363 R052" 0 0 0 877
NA Broward "0364 R053" 0 0 0 1971
NA Broward "0365 R054" 0 0 0 890
NA Broward "0366 R055" 0 0 0 933
NA Broward "0367 R056" 0 0 0 670
NA Broward "0368 R057" 0 0 0 789
NA Broward "0369 R058" 0 0 0 986
NA Broward "0370 R059" 0 0 0 979
NA Broward "0371 R060" 0 0 0 1853
NA Broward "0372 R061" 0 0 0 779
NA Broward "0373 R062" 0 0 0 577
NA Broward "0374 R063" 0 0 0 3680
NA Broward "0375 R064" 0 0 0 798
NA Broward "0376 R065" 0 0 0 502
NA Broward "0377 R066" 0 0 0 698
NA Broward "0378 R067" 0 0 0 1130
NA Broward "0379 R068" 0 0 0 996
NA Broward "0380 R069" 0 0 0 1605
NA Broward "0381 S001" 0 0 0 1482
NA Broward "0382 S002" 0 0 0 1225
NA Broward "0383 S003" 0 0 0 1978
NA Broward "0384 S004" 0 0 0 2294
NA Broward "0385 S005" 0 0 0 1466
NA Broward "0386 S006" 0 0 0 1011
NA Broward "0387 S007" 0 0 0 1085
NA Broward "0388 S008" 0 0 0 2024
NA Broward "0389 S009" 0 0 0 1305
NA Broward "0390 T001" 0 0 0 1711
NA Broward "0391 T002" 0 0 0 1425
NA Broward "0392 T003" 0 0 0 3314
NA Broward "0393 T004" 0 0 0 1316
NA Broward "0394 T005" 0 0 0 721
NA Broward "0395 T006" 0 0 0 645
NA Broward "0396 T007" 0 0 0 1378
NA Broward "0397 T008" 0 0 0 1891
NA Broward "0398 T009" 0 0 0 2758
NA Broward "0399 T010" 0 0 0 2961
NA Broward "0400 T011" 0 0 0 1547
NA Broward "0401 T012" 0 0 0 1095
NA Broward "0402 T013" 0 0 0 1003
NA Broward "0403 T014" 0 0 0 1948
NA Broward "0404 T015" 0 0 0 1842
NA Broward "0405 T016" 0 0 0 252
NA Broward "0406 T017" 0 0 0 1396
NA Broward "0407 T018" 0 0 0 5951
NA Broward "0408 T019" 0 0 0 1245
NA Broward "0409 T020" 0 0 0 1724
NA Broward "0410 T021" 0 0 0 1595
NA Broward "0411 T022" 0 0 0 611
NA Broward "0412 T023" 0 0 0 1810
NA Broward "0413 T024" 0 0 0 1184
NA Broward "0414 T025" 0 0 0 1808
NA Broward "0415 T026" 0 0 0 2132
NA Broward "0416 T027" 0 0 0 869
NA Broward "0417 T028" 0 0 0 3672
NA Broward "0418 T029" 0 0 0 1907
NA Broward "0419 T030" 0 0 0 516
NA Broward "0420 U001" 0 0 0 1035
NA Broward "0421 U002" 0 0 0 1269
NA Broward "0422 U003" 0 0 0 2461
NA Broward "0423 U004" 0 0 0 3512
NA Broward "0424 U005" 0 0 0 1480
NA Broward "0425 U006" 0 0 0 3214
NA Broward "0426 U007" 0 0 0 1760
NA Broward "0427 U008" 0 0 0 726
NA Broward "0428 U009" 0 0 0 855
NA Broward "0429 U010" 0 0 0 1741
NA Broward "0430 U011" 0 0 0 2638
NA Broward "0431 V001" 0 0 0 1042
NA Broward "0432 V002" 0 0 0 3509
NA Broward "0433 V003" 0 0 0 1375
NA Broward "0434 V004" 0 0 0 995
NA Broward "0435 V005" 0 0 0 982
NA Broward "0436 V006" 0 0 0 956
NA Broward "0437 V007" 0 0 0 1862
NA Broward "0438 V008" 0 0 0 743
NA Broward "0439 V009" 0 0 0 1434
NA Broward "0440 V010" 0 0 0 563
NA Broward "0441 V011" 0 0 0 1325
NA Broward "0442 V012" 0 0 0 2230
NA Broward "0443 V013" 0 0 0 942
NA Broward "0444 V014" 0 0 0 1195
NA Broward "0445 V015" 0 0 0 1099
NA Broward "0446 V016" 0 0 0 1594
NA Broward "0447 V017" 0 0 0 539
NA Broward "0448 V018" 0 0 0 2747
NA Broward "0449 V019" 0 0 0 1118
NA Broward "0450 V020" 0 0 0 746
NA Broward "0451 V021" 0 0 0 1442
NA Broward "0452 V022" 0 0 0 1378
NA Broward "0453 V023" 0 0 0 667
NA Broward "0454 V024" 0 0 0 1799
NA Broward "0455 V025" 0 0 0 1163
NA Broward "0456 V026" 0 0 0 972
NA Broward "0457 V027" 0 0 0 660
NA Broward "0458 V028" 0 0 0 882
NA Broward "0459 V029" 0 0 0 458
NA Broward "0460 V030" 0 0 0 1325
NA Broward "0461 V031" 0 0 0 1065
NA Broward "0462 V032" 0 0 0 1437
NA Broward "0463 V033" 0 0 0 1175
NA Broward "0464 V034" 0 0 0 2112
NA Broward "0465 V035" 0 0 0 723
NA Broward "0466 V036" 0 0 0 580
NA Broward "0467 V037" 0 0 0 803
NA Broward "0468 V038" 0 0 0 1168
NA Broward "0469 V039" 0 0 0 1035
NA Broward "0470 V040" 0 0 0 1240
NA Broward "0471 V041" 0 0 0 820
NA Broward "0472 V042" 0 0 0 1751
NA Broward "0473 V043" 0 0 0 1043
NA Broward "0474 V044" 0 0 0 1464
NA Broward "0475 V045" 0 0 0 1126
NA Broward "0476 V046" 0 0 0 547
NA Broward "0477 V047" 0 0 0 1052
NA Broward "0478 V048" 0 0 0 920
NA Broward "0479 V049" 0 0 0 964
NA Broward "0480 V050" 0 0 0 1338
NA Broward "0481 V051" 0 0 0 1259
NA Broward "0482 V052" 0 0 0 1413
NA Broward "0483 V053" 0 0 0 1845
NA Broward "0484 V054" 0 0 0 827
NA Broward "0485 V055" 0 0 0 1804
NA Broward "0486 V056" 0 0 0 712
NA Broward "0487 V057" 0 0 0 2605
NA Broward "0488 V058" 0 0 0 699
NA Broward "0489 W001" 0 0 0 2978
NA Broward "0490 W002" 0 0 0 1797
NA Broward "0491 W003" 0 0 0 988
NA Broward "0492 W004" 0 0 0 1328
NA Broward "0493 W005" 0 0 0 1350
NA Broward "0494 W006" 0 0 0 1057
NA Broward "0495 W007" 0 0 0 1636
NA Broward "0496 W008" 0 0 0 2570
NA Broward "0497 W009" 0 0 0 2027
NA Broward "0498 W010" 0 0 0 999
NA Broward "0499 W011" 0 0 0 1752
NA Broward "0500 W012" 0 0 0 2541
NA Broward "0501 W013" 0 0 0 3641
NA Broward "0502 W014" 0 0 0 3951
NA Broward "0503 W015" 0 0 0 1190
NA Broward "0504 W016" 0 0 0 6306
NA Broward "0505 W017" 0 0 0 3653
NA Broward "0506 W018" 0 0 0 2444
NA Broward "0507 W019" 0 0 0 3449
NA Broward "0508 W020" 0 0 0 3469
NA Broward "0509 W021" 0 0 0 3926
NA Broward "0510 W022" 0 0 0 2939
NA Broward "0511 W023" 0 0 0 6027
NA Broward "0512 W024" 0 0 0 2321
NA Broward "0513 W025" 0 0 0 3093
NA Broward "0514 X001" 0 0 0 1424
NA Broward "0515 X002" 0 0 0 1094
NA Broward "0516 X003" 0 0 0 1362
NA Broward "0517 X004" 0 0 0 1082
NA Broward "0518 X005" 0 0 0 1342
NA Broward "0519 X006" 0 0 0 2131
NA Broward "0520 X007" 0 0 0 1916
NA Broward "0521 X008" 0 0 0 1091
NA Broward "0522 X009" 0 0 0 2554
NA Broward "0523 X010" 0 0 0 2441
NA Broward "0524 X011" 0 0 0 600
NA Broward "0525 X012" 0 0 0 1292
NA Broward "0526 X013" 0 0 0 2226
NA Broward "0527 X014" 0 0 0 1938
NA Broward "0528 X015" 0 0 0 855
NA Broward "0529 X016" 0 0 0 1526
NA Broward "0530 X017" 0 0 0 2124
NA Broward "0531 X018" 0 0 0 984
NA Broward "0532 X019" 0 0 0 1992
NA Broward "0533 X020" 0 0 0 2845
NA Broward "0534 X021" 0 0 0 3668
NA Broward "0535 X022" 0 0 0 1932
NA Broward "0536 X023" 0 0 0 2310
NA Broward "0537 X024" 0 0 0 3492
NA Broward "0538 X025" 0 0 0 669
NA Broward "0539 X026" 0 0 0 1318
NA Broward "0540 X027" 0 0 0 2402
NA Broward "0541 X028" 0 0 0 1600
NA Broward "0542 X029" 0 0 0 3154
NA Broward "0543 X030" 0 0 0 1264
NA Broward "0544 X031" 0 0 0 3241
NA Broward "0545 X032" 0 0 0 1265
NA Broward "0546 X033" 0 0 0 2729
NA Broward "0547 X034" 0 0 0 1318
NA Broward "0548 X035" 0 0 0 2147
NA Broward "0549 X036" 0 0 0 1910
NA Broward "0550 X037" 0 0 0 514
NA Broward "0551 X038" 0 0 0 3351
NA Broward "0552 X039" 0 0 0 1195
NA Broward "0553 X040" 0 0 0 3205
NA Broward "0554 X041" 0 0 0 1900
NA Broward "0555 X042" 0 0 0 2309
NA Broward "0556 X043" 0 0 0 2848
NA Broward "0557 X044" 0 0 0 2154
NA Broward "0558 X045" 0 0 0 1545
NA Broward "0559 X046" 0 0 0 1392
NA Broward "0560 X047" 0 0 0 640
NA Broward "0561 X048" 0 0 0 865
NA Broward "0562 X049" 0 0 0 1916
NA Broward "0563 X050" 0 0 0 1356
NA Broward "0564 Y001" 0 0 0 1182
NA Broward "0565 Y002" 0 0 0 2232
NA Broward "0566 Y003" 0 0 0 1550
NA Broward "0567 Y004" 0 0 0 2163
NA Broward "0568 Y005" 0 0 0 1929
NA Broward "0569 Y006" 0 0 0 3443
NA Broward "0570 Y007" 0 0 0 2438
NA Broward "0571 Y008" 0 0 0 2168
NA Broward "0572 Z001" 0 0 0 1090
NA Broward "0573 Z002" 0 0 0 1959
NA Broward "0574 Z003" 0 0 0 1486
NA Broward "0575 Z004" 0 0 0 201
NA Broward "0576 Z005" 0 0 0 495
NA Broward "0577 Z073" 0 0 0 422
NA Calhoun "Altha Old Gym 201" 0 0 0 810
NA Calhoun "Carr-Clark VFD 302" 0 0 0 529
NA Calhoun "Carr-Clark VFD 502" 0 0 0 174
NA Calhoun "Neal Civic Center 101" 0 0 0 834
NA Calhoun "Neal Civic Center 202" 0 0 0 794
NA Calhoun "Shelton Library 301" 0 0 0 1157
NA Calhoun "Westside VFD 102" 0 0 0 574
NA Citrus 100 0 0 0 2474
NA Citrus 101 0 0 0 2635
NA Citrus 102 0 0 0 824
NA Citrus 103 0 0 0 2110
NA Citrus 104 0 0 0 1776
NA Citrus 105 0 0 0 1803
NA Citrus 107 0 0 0 2352
NA Citrus 108 0 0 0 3016
NA Citrus 109 0 0 0 3218
NA Citrus 110 0 0 0 4339
NA Citrus 200 0 0 0 2354
NA Citrus 201 0 0 0 2797
NA Citrus 202 0 0 0 5569
NA Citrus 203 0 0 0 2558
NA Citrus 204 0 0 0 3276
NA Citrus 205 0 0 0 1721
NA Citrus 206 0 0 0 1828
NA Citrus 208 0 0 0 1563
NA Citrus 300 0 0 0 2106
NA Citrus 301 0 0 0 5237
NA Citrus 302 0 0 0 4363
NA Citrus 305 0 0 0 3996
NA Citrus 307 0 0 0 8260
NA Citrus 400 0 0 0 1829
NA Citrus 402 0 0 0 3437
NA Citrus 403 0 0 0 3946
NA Citrus 404 0 0 0 2439
NA Citrus 405 0 0 0 5202
NA Citrus 406 0 0 0 2298
NA Citrus 407 0 0 0 2003
NA Citrus 408 0 0 0 2398
NA Dixie "1 1ST DIST. COM. BLDG" 0 0 0 1871
NA Dixie "10 COUNTY BLDG 292 Ave" 0 0 0 436
NA Dixie "11 JENA COM. CENTER" 0 0 0 355
NA Dixie "12 HORSESHOE BCH CITY HALL" 0 0 0 314
NA Dixie "2 MASONIC LODGE" 0 0 0 425
NA Dixie "4 Old Town CTR" 0 0 0 2196
NA Dixie "5 SUWANNEE COM. CENTER" 0 0 0 324
NA Dixie "6 COM. BUILDING HWY 55A" 0 0 0 832
NA Dixie "7 CO BLDG WARD AVE" 0 0 0 321
NA Dixie "9 CITY HALL" 0 0 0 1132
NA Franklin "0001 Eastpoint" 0 0 0 1454
NA Franklin "0002 Alligator Point" 0 0 0 338
NA Franklin "0003 National Guard Armory" 0 0 0 1200
NA Franklin "0004 Fort Coombs Armory" 0 0 0 338
NA Franklin "0005 Carrabelle" 0 0 0 1415
NA Franklin "0006 Lanark Village" 0 0 0 536
NA Franklin "0007 St. George Island" 0 0 0 812
NA Franklin "0008 American Legion" 0 0 0 807
NA Hernando "1001 - Tri-County Comm. CTR" 0 0 0 1212
